METODO_ASIGNACION;DISTANCIA_M;SALTOS_GRAFO;v_utm_x;v_percentil_volumen;v_volumen;v_medio_receptor;v_name;v_categoria_estrategica;v_location;v_id;v_utm_y;v_actividad;s_rio_original;s_utm_x;s_name;s_rio;s_location;s_id;s_utm_y
ESTIMACION_ESPACIAL;47959.85581713106;;304533.0;0.0902;150.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(304533.0, 4450321.0);AV-0082/2004;4450321.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;40050.35330680617;;307580.0;0.4913;2200.0;TERRENO;MIRLO BLANCO HOTEL, S.L.;TIER_3_MENOR;CartesianPoint(307580.0, 4442950.0);AV-0084/2003;4442950.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;46923.96308923619;;302303.0;0.1422;236.0;TERRENO;TERCERO REGUERO, S.L.;TIER_3_MENOR;CartesianPoint(302303.0, 4449259.0);AV-0094/2003;4449259.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;45683.33430256596;;300149.0;0.3351;650.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(300149.0, 4448286.0);AV-0089/2004;4448286.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;43781.77306825296;;307281.0;0.1572;273.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(307281.0, 4446826.0);AV-0084/2004;4446826.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;47531.00994087965;;304067.0;0.1123;196.8;TERRENO;AL ZUKAK, S.L.;TIER_3_MENOR;CartesianPoint(304067.0, 4449623.0);AV-0114/2022;4449623.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;47384.07601716003;;305160.0;0.5387;3650.0;TERRENO;MAINCO2005, S.L.;TIER_3_MENOR;CartesianPoint(305160.0, 4450230.0);AV-0144/2007;4450230.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;44593.81780022877;;298888.0;0.2305;365.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(298888.0, 4448398.0);AV-0184/2008;4448398.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;45271.987652410404;;306459.0;0.0499;96.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(306459.0, 4448339.0);AV-0052/2022;4448339.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;41793.49850156122;;311073.0;0.3711;800.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(311073.0, 4448962.0);AV-0115/2006;4448962.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;47070.03638197022;;305374.0;0.0523;96.24;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(305374.0, 4449983.0);AV-0205/2023;4449983.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;42843.64433612061;;298729.0;0.4294;1260.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(298729.0, 4451247.0);AV-0084/2006;4451247.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;46898.45584878035;;305308.0;0.0499;96.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(305308.0, 4449563.0);AV-0013/2023;4449563.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;40797.04155940722;;310470.0;0.9455;806205.0;ARROYO NOGALERA;AYUNTAMIENTO DE CANDELEDA;TIER_2_RELEVANTE;CartesianPoint(310470.0, 4446310.0);AV-0101/2011;4446310.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;45737.936956098056;;305085.0;0.3395;676.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(305085.0, 4448092.0);AV-0056/2013;4448092.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;44811.85309714384;;299300.0;0.0809;140.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(299300.0, 4448596.0);AV-0044/2021;4448596.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;39675.77931181693;;312854.0;0.5319;3460.0;TERRENO;MAI MUD EVENTOS, S.L.;TIER_3_MENOR;CartesianPoint(312854.0, 4447810.0);AV-0106/2009;4447810.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;45167.1573159082;;303026.0;0.4365;1329.0;TERRENO;VALLE VETTON, S.L.;TIER_3_MENOR;CartesianPoint(303026.0, 4446638.0);AV-0060/2012;4446638.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;39618.4531752566;;310190.0;0.3044;540.0;TERRENO;TOMILLARES ESPACIOS VERDES, S.L.;TIER_3_MENOR;CartesianPoint(310190.0, 4443534.0);AV-0047/2012;4443534.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;45587.81381027171;;306376.0;0.5022;2500.0;TERRENO;ALBEA INVERSIONES, S.L.;TIER_3_MENOR;CartesianPoint(306376.0, 4448800.0);AV-0152/2008;4448800.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;46604.59875377107;;301271.0;0.1779;292.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(301271.0, 4447418.0);AV-0029/2021;4447418.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;44761.47991297875;;299435.0;0.0109;47.4;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(299435.0, 4448873.0);AV-0225/2023;4448873.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;42439.13575934364;;308676.0;0.0349;75.6;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(308676.0, 4446538.0);AV-0019/2024;4446538.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;40924.29693959323;;309888.0;0.2929;511.0;TERRENO;ANGORA NR, S.L.;TIER_3_MENOR;CartesianPoint(309888.0, 4445616.0);AV-0008/2019;4445616.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;46018.22470500139;;303323.0;0.4346;1320.0;TERRENO;R.O. JIMÉNEZ ROSILLO, S.L.;TIER_3_MENOR;CartesianPoint(303323.0, 4447692.0);AV-0048/2012;4447692.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;42859.72244427162;;304428.0;0.0499;96.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(304428.0, 4444730.0);AV-0097/2011;4444730.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;45805.37196661544;;304727.0;0.0411;84.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(304727.0, 4448028.0);AV-0096/2010;4448028.0;INDUSTRIAL;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;44982.489448673245;;303337.0;0.4738;1908.0;TERRENO;LOS MARINOS CANDELEDA, S.L.;TIER_3_MENOR;CartesianPoint(303337.0, 4446572.0);AV-0044/2012;4446572.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;47617.385533017245;;303962.0;0.152;262.4;TERRENO;AL ZUKAK, S.L.;TIER_3_MENOR;CartesianPoint(303962.0, 4449675.0);AV-0113/2022;4449675.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;40817.009322095124;;311969.0;0.1319;219.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(311969.0, 4448533.0);AV-0024/2021;4448533.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;44053.65637492534;;304868.0;0.6169;8212.0;ARROYO DE VALDIBUJO;FUNDACIÓN PRIVADA VIPASSANA DHAMMA SACCA;TIER_3_MENOR;CartesianPoint(304868.0, 4446202.0);AV-0048/2016;4446202.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;43361.7343749071;;306158.0;0.0553;100.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(306158.0, 4445956.0);AV-0072/2004;4445956.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;46467.88259647732;;301705.0;0.3741;822.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(301705.0, 4449176.0);AV-0425/1990;4449176.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;42268.74690595878;;309785.0;0.0725;120.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(309785.0, 4447950.0);AV-0022/2021;4447950.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;45116.50387607621;;305727.0;0.0932;158.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(305727.0, 4447667.0);AV-0068/2020;4447667.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;45694.56519105965;;305338.0;0.454;1570.0;TERRENO;GEAR ARPA, S.L.;TIER_3_MENOR;CartesianPoint(305338.0, 4448140.0);AV-0139/2007;4448140.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;40968.526029136076;;309605.0;0.0698;116.4;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(309605.0, 4445230.0);AV-0101/2022;4445230.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;46217.62626963873;;303069.0;0.4193;1100.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(303069.0, 4447801.0);AV-0167/2008;4447801.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;41992.21062292386;;310516.0;0.1779;292.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(310516.0, 4448525.0);AV-0027/2021;4448525.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;41914.69098060965;;310530.0;0.1779;292.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(310530.0, 4448410.0);AV-0021/2021;4448410.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;44486.46744797793;;307299.0;0.2553;405.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(307299.0, 4448199.0);AV-0051/2022;4448199.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;40761.56838248499;;311993.0;0.0499;96.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(311993.0, 4448472.0);AV-0023/2021;4448472.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;31964.624962605147;;349390.0;0.0553;100.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(349390.0, 4462293.0);AV-0089/2005;4462293.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;31950.944039261187;;348990.0;0.2305;365.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(348990.0, 4462215.0);AV-0035/1997;4462215.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;32681.85640382137;;349447.0;0.0553;100.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(349447.0, 4463027.0);AV-0079/2005;4463027.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;30626.560499017844;;348638.0;0.2305;365.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(348638.0, 4460808.0);AV-0036/1997;4460808.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;31987.30026119741;;348843.0;0.5834;6000.0;TERRENO;GREDOS SAN DIEGO S. COOP. MAD.;TIER_3_MENOR;CartesianPoint(348843.0, 4462227.0);AV-0072/2021;4462227.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;30721.99921880085;;348380.0;0.5281;3285.0;TERRENO;GRANJA ESCUELA CASAVIEJA, S.A.;TIER_3_MENOR;CartesianPoint(348380.0, 4460856.0);AV-0083/2004;4460856.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;32042.323776530317;;351363.0;0.4305;1300.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(351363.0, 4462612.0);AV-0152/2005;4462612.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;32107.63139815829;;351563.0;0.2482;380.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(351563.0, 4462695.0);AV-0151/2005;4462695.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;31632.090193346376;;348709.0;0.0104;45.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(348709.0, 4461843.0);AV-0037/2020;4461843.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;33499.92537305121;;349560.0;0.0251;65.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(349560.0, 4463870.0);AV-0050/2023;4463870.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;30213.310990356553;;351694.0;0.2929;511.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(351694.0, 4460805.0);AV-0051/2014;4460805.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;30541.85241598813;;350968.0;0.0826;144.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(350968.0, 4461065.0);AV-0147/2005;4461065.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;28161.097279758116;;350744.0;0.8902;315360.0;REGUERO DE LAS POZAS;AYUNTAMIENTO DE CASAVIEJA;TIER_2_RELEVANTE;CartesianPoint(350744.0, 4458642.0);AV-0051/2016;4458642.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;29973.17122027631;;349018.0;0.1319;219.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(349018.0, 4460213.0);AV-0141/2005;4460213.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;30926.339906299938;;351570.0;0.1779;292.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(351570.0, 4461510.0);AV-0058/2014;4461510.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;31856.140271539487;;351223.0;0.0946;160.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(351223.0, 4462412.0);AV-0117/2009;4462412.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;31290.353912987306;;348972.0;0.0553;100.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(348972.0, 4461542.0);AV-0084/2005;4461542.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;24250.98795925642;;364841.0;0.2725;473.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(364841.0, 4465375.0);AV-0108/2009;4465375.0;URBANO O ASIMILABLE;ALBERCHE;380680;SAICA ESCALONA;RÍO ALBERCHE;CartesianPoint(380680.0, 4447011.0);C326;4447011.0
ESTIMACION_ESPACIAL;21694.831942193054;;376376.0;0.2305;365.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(376376.0, 4478792.0);AV-0054/2013;4478792.0;URBANO O ASIMILABLE;ALBERCHE;393858;SAICA PICADAS;RÍO ALBERCHE;CartesianPoint(393858.0, 4465945.0);C342;4465945.0
ESTIMACION_ESPACIAL;22438.174702947654;;374930.0;0.1163;200.0;ARROYO DE VALDEMARQUINA;AYUNTAMIENTO DE CEBREROS;TIER_3_MENOR;CartesianPoint(374930.0, 4477995.0);AV-0094/2021;4477995.0;INDUSTRIAL;ALBERCHE;393858;SAICA PICADAS;RÍO ALBERCHE;CartesianPoint(393858.0, 4465945.0);C342;4465945.0
ESTIMACION_ESPACIAL;21960.481643169853;;375635.0;0.9128;454500.0;ARROYO DE LOS GALAYOS;AYUNTAMIENTO DE CEBREROS;TIER_2_RELEVANTE;CartesianPoint(375635.0, 4478200.0);AV-0165/2008;4478200.0;URBANO O ASIMILABLE;ALBERCHE;393858;SAICA PICADAS;RÍO ALBERCHE;CartesianPoint(393858.0, 4465945.0);C342;4465945.0
ESTIMACION_ESPACIAL;56168.42994067041;;328251.0;0.0771;130.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(328251.0, 4480489.0);AV-0112/2009;4480489.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;31440.114821673284;;341726.0;0.4054;1065.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(341726.0, 4459538.0);AV-0108/2006;4459538.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;29327.031762522438;;342536.0;0.1989;319.0;TERRENO;ASOCIACIÓN CULTURAL MADRE TIERRA;TIER_3_MENOR;CartesianPoint(342536.0, 4457586.0);AV-0052/2013;4457586.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;29422.14562196306;;342168.0;0.0441;90.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(342168.0, 4457527.0);AV-0150/2008;4457527.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;31189.785331098385;;341772.0;0.521;2920.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(341772.0, 4459285.0);AV-0104/2009;4459285.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;30728.86104299995;;342576.0;0.7804;70140.0;GARGANTA DE LAS TORRES;AYUNTAMIENTO DE GAVILANES;TIER_3_MENOR;CartesianPoint(342576.0, 4459125.0);AV-0036/2018;4459125.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;27815.05610276564;;343115.0;0.0553;100.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(343115.0, 4456189.0);AV-0076/2005;4456189.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;38846.23029329873;;318362.0;0.1319;219.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(318362.0, 4452770.0);AV-0047/2016;4452770.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;40145.584875550136;;318276.0;0.8556;213842.0;ARROYO PELAYO;AYUNTAMIENTO DE GUISANDO;TIER_2_RELEVANTE;CartesianPoint(318276.0, 4454447.0);AV-0050/2013;4454447.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;38546.316763083865;;319694.0;0.2659;438.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(319694.0, 4453562.0);AV-0037/2016;4453562.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;41369.38184213054;;318737.0;0.4256;1200.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(318737.0, 4456443.0);AV-0379/1990;4456443.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
